CreatedDate,ClosedDate,Time,Longitude,Latitude,Agency,Borough
2015-03-03,2015-03-06,24,-74.0062416023051,40.6490229795979,DOT,BROOKLYN
2015-05-15,NA,13,-73.7370739930616,40.7687955353215,DSNY,QUEENS
2015-10-14,2015-10-27,24,-73.9172902643348,40.853545674468,HPD,BRONX
2015-03-25,2015-03-25,1,-73.9837185584909,40.7373843281475,NYPD,MANHATTAN
2015-11-29,2015-11-30,20,-73.9422938752034,40.8324980015962,NYPD,MANHATTAN
2015-03-10,2015-03-18,9,-73.790310566127,40.759399653496,DSNY,QUEENS
2015-08-04,2015-08-04,1,-73.7886690720043,40.6737845919817,NYPD,QUEENS
2015-09-28,2015-10-09,10,-73.7648969434314,40.7506140351229,DOT,QUEENS
2015-01-10,2015-01-10,9,-73.9962445786378,40.7196131230844,NYPD,MANHATTAN
2015-04-07,NA,15,-73.9388677881192,40.6913039164114,DPR,BROOKLYN
2015-10-03,2015-10-08,24,-73.9371883273876,40.851087990755,HPD,MANHATTAN
2015-07-29,2015-08-17,15,-73.8742187819458,40.6669464214866,HPD,BROOKLYN
2015-09-21,2015-11-21,23,-73.9608188053025,40.7195982830405,DOHMH,BROOKLYN
2015-06-07,2015-06-07,3,-73.913441189749,40.6947075843185,NYPD,BROOKLYN
2015-07-28,2015-07-28,15,-73.9341543613302,40.8487285973849,NYPD,MANHATTAN
2015-10-10,2015-10-11,23,-73.9726747213768,40.5924387678093,NYPD,BROOKLYN
2015-07-16,2015-08-19,16,-73.7844667588422,40.6734227191758,DPR,QUEENS
2015-09-09,2015-09-14,14,-73.9138285456845,40.7437732162626,DPR,QUEENS
2015-12-21,2016-01-12,11,-73.8624299262258,40.8704500663847,DEP,BRONX
2015-11-21,2015-11-21,3,-73.8975271293138,40.6478082186814,NYPD,BROOKLYN
2015-12-28,2015-12-28,4,-73.82206252383,40.6819162256283,NYPD,QUEENS
2015-08-25,2015-09-08,24,-73.9113390301591,40.8409677523157,HPD,BRONX
2015-01-04,2015-01-05,0,-73.8974860324945,40.8809465608568,HPD,BRONX
2015-01-14,2015-01-16,1,-73.889698222078,40.7491762628943,DOT,QUEENS
2015-10-20,2015-10-20,8,-73.922109254078,40.8654747529515,HPD,MANHATTAN
2015-07-12,2015-07-12,2,-73.7620118411544,40.7156315788224,NYPD,QUEENS
2015-08-28,2015-08-28,2,-74.1599024247965,40.608055731407,NYPD,STATEN ISLAND
2015-05-02,2015-05-03,22,-73.9740429387796,40.6573478884006,NYPD,BROOKLYN
2015-03-06,2015-03-06,7,-73.8854992466054,40.7059943681272,NYPD,QUEENS
2015-05-22,2015-06-06,8,-73.9147863215168,40.6664676055975,DEP,BROOKLYN
2015-07-13,NA,18,-73.9766578714928,40.7239447918676,DSNY,MANHATTAN
2015-02-18,2015-03-12,13,-73.9697123366829,40.7888152263655,DOT,MANHATTAN
2015-10-23,2015-11-10,24,-73.9273028281644,40.8638093655688,HPD,MANHATTAN
2015-12-22,2015-12-17,15,-73.8616428332523,40.8768579905728,DOT,BRONX
2015-02-27,2015-03-01,20,-73.8906894686695,40.7587426555118,DEP,QUEENS
2015-04-20,2015-04-21,23,-73.7983891405496,40.6687269311186,NYPD,QUEENS
2015-07-20,2015-07-20,8,-73.9956794213531,40.7564065078192,DHS,MANHATTAN
2015-08-02,2017-02-10,17,-73.989356745563,40.6360782494945,DPR,BROOKLYN
2015-10-18,2015-10-18,3,-73.8132389083559,40.5895811239356,NYPD,QUEENS
2015-10-07,2015-10-07,7,-73.9460486133768,40.7253315995593,NYPD,BROOKLYN
2015-12-09,2015-12-10,8,-73.9517551875603,40.6270437551437,DSNY,BROOKLYN
2015-05-19,2015-05-19,15,-73.935163049759,40.5851966637253,DEP,BROOKLYN
2015-01-15,2015-01-15,1,-73.9300097932358,40.6723132720669,NYPD,BROOKLYN
2015-03-23,2015-04-23,13,-73.8983723462772,40.7411503554137,DOT,QUEENS
2015-10-02,2015-10-20,20,-73.9302553732341,40.8614919174737,HPD,MANHATTAN
2015-01-10,2015-01-10,23,-74.0088220918065,40.7326202490703,NYPD,MANHATTAN
2015-12-02,2015-12-02,10,-74.0362724220789,40.6181166047495,NYPD,BROOKLYN
2015-02-06,2015-02-06,10,-73.9093829917716,40.8813627290846,DSNY,BRONX
2015-05-10,2015-05-10,19,-73.9232468064432,40.7632346469053,NYPD,QUEENS
2015-01-14,2015-01-14,9,-73.8076983325407,40.6693961271667,DEP,QUEENS
2015-11-17,2015-11-22,1,-73.9915618237981,40.7497063536262,DEP,MANHATTAN
2015-10-04,2015-10-08,5,-73.9385697966946,40.7916491216499,HPD,MANHATTAN
2015-09-01,2015-09-11,1,-73.9840768157318,40.7482233980966,DEP,MANHATTAN
2015-09-22,2015-09-25,13,-73.9778850804321,40.7439570352883,DOHMH,MANHATTAN
2015-03-08,2015-03-08,22,-73.9481121994449,40.8320204413324,NYPD,MANHATTAN
2015-10-11,2015-10-11,20,-73.7805141051621,40.687037598244,NYPD,QUEENS
2015-02-02,2015-02-02,14,-74.1339807871663,40.625147777972,NYPD,STATEN ISLAND
2015-02-19,2015-02-19,14,-74.09103321535,40.572591222122,DEP,STATEN ISLAND
2015-07-14,2015-07-15,16,-73.9588835051648,40.7047676576063,DOT,BROOKLYN
2015-05-07,2015-05-08,22,-73.9122080489558,40.891761788799,DEP,BRONX
2015-07-22,2015-12-02,11,-74.0289838913231,40.6309588042511,DPR,BROOKLYN
2015-07-30,2015-08-04,7,-73.9623122191144,40.7197689566773,DEP,BROOKLYN
2015-12-28,2015-12-28,0,-73.991079149454,40.6617503534909,NYPD,BROOKLYN
2015-08-21,2015-08-22,23,-73.789136204412,40.706193039712,NYPD,QUEENS
2015-09-21,2015-10-01,14,-73.9295453939786,40.852573950516,HPD,MANHATTAN
2015-04-08,2015-04-10,16,-73.9463827540607,40.8167398130301,TLC,MANHATTAN
2015-08-14,2015-08-14,14,-73.9407669260516,40.7170261066889,NYPD,BROOKLYN
2015-02-13,2015-11-16,15,-73.8870562711163,40.8130849072732,DOB,BRONX
2015-01-20,2015-01-21,9,-74.0705623530429,40.5861429917333,DSNY,STATEN ISLAND
2015-10-08,2015-10-08,19,-74.0157272731187,40.6215934133052,NYPD,BROOKLYN
2015-12-06,2015-12-06,1,-73.9077555525519,40.7015952813555,NYPD,QUEENS
2015-08-23,2015-08-23,19,-73.9384345348605,40.6762623316046,NYPD,BROOKLYN
2015-04-07,2015-04-08,21,-73.9609786809771,40.6498646672402,NYPD,BROOKLYN
2015-01-05,2015-01-05,8,-73.835604633551,40.8413622541476,NYPD,BRONX
2015-09-19,2015-09-19,1,-73.8373864713962,40.6491195358659,NYPD,QUEENS
2015-09-15,2015-12-14,13,-73.984547848174,40.584629275734,DOB,BROOKLYN
2015-11-16,2015-11-18,2,-73.9024763096914,40.8712044803153,HPD,BRONX
2015-07-30,2015-12-31,14,-73.7782525110589,40.6818511168136,DPR,QUEENS
2015-07-22,2015-07-23,22,-73.8943919819235,40.8481446174798,NYPD,BRONX
2015-06-06,NA,11,-73.8426197180802,40.8902167350935,DPR,BRONX
2015-12-20,2015-12-20,14,-73.8841192844049,40.8690795792751,NYPD,BRONX
2015-02-10,2015-02-11,8,-73.9705444981782,40.8015894116305,DSNY,MANHATTAN
2015-09-04,2015-09-04,6,-73.958252489335,40.6411627428298,NYPD,BROOKLYN
2015-08-25,2015-08-25,9,-73.7510533666587,40.7222480036567,DOB,QUEENS
2015-08-14,2015-08-21,2,-73.960543988502,40.647564390302,TLC,BROOKLYN
2015-08-10,2015-08-17,9,-73.877248246261,40.7640429452116,DEP,QUEENS
2015-09-15,2015-09-19,15,-74.0251180819247,40.6307209171436,HPD,BROOKLYN
2015-09-25,2015-09-26,23,-73.9729094290473,40.5907974331429,NYPD,BROOKLYN
2015-02-05,2015-02-21,14,-73.9958167301324,40.7540570106443,DCA,MANHATTAN
2015-11-23,2015-11-23,13,-73.8147985079728,40.6867383171194,DOB,QUEENS
2015-10-24,2015-11-12,17,-74.0181601011166,40.6397306190582,HPD,BROOKLYN
2015-08-30,2015-08-30,1,-73.8676986193796,40.6811405907385,NYPD,BROOKLYN
2015-11-15,2015-11-16,4,-73.9098583676099,40.8534797234085,NYPD,BRONX
2015-09-07,2015-09-07,15,-73.8198334986687,40.6675465745812,NYPD,QUEENS
2015-05-07,NA,16,-73.8338354766621,40.6901736468699,DPR,QUEENS
2015-01-19,2015-01-19,24,-73.8166169091549,40.6915802695902,NYPD,QUEENS
2015-05-27,2016-09-22,20,-73.8680560140535,40.6772653765794,DOT,BROOKLYN
2015-12-03,2015-12-03,24,-73.8485215318674,40.8810299170893,DSNY,BRONX
2015-02-24,2015-03-12,21,-73.9127722239428,40.7153971244785,DCA,QUEENS
2015-04-21,2015-04-21,13,-73.9162764397265,40.87211557778,NYPD,MANHATTAN
2015-07-18,2015-07-18,16,-73.946120353668,40.6722972419533,NYPD,BROOKLYN
2015-08-28,2015-08-28,13,-73.8290976628397,40.7448945806634,DEP,QUEENS
2015-11-07,2015-11-07,15,-73.7452300755683,40.7129442133602,NYPD,QUEENS
2015-11-14,2015-11-15,23,-73.7528956201257,40.7167514527138,NYPD,QUEENS
2015-07-27,2015-08-05,13,-73.9824542065242,40.7426458313198,DOT,MANHATTAN
2015-03-15,2015-03-15,0,-73.9660147613925,40.6395458750734,NYPD,BROOKLYN
2015-05-03,2015-05-03,15,-73.9717827284026,40.7946510492378,NYPD,MANHATTAN
2015-09-12,2015-09-13,19,-73.8871890518264,40.6494975648938,NYPD,BROOKLYN
2015-06-12,2015-06-12,20,-73.949796797601,40.6587396995689,NYPD,BROOKLYN
2015-03-12,2015-04-10,13,-73.7821079415359,40.6914240385542,DEP,QUEENS
2015-04-16,2015-04-22,8,-73.9281780008759,40.6258868661907,DSNY,BROOKLYN
2015-03-21,2015-03-22,22,-73.9319191866975,40.8500996525147,NYPD,MANHATTAN
2015-06-17,2015-08-10,24,-73.9832175543025,40.6634731963536,DPR,BROOKLYN
2015-11-17,2015-12-10,14,-73.9413638175448,40.8217327585245,HPD,MANHATTAN
2015-08-11,2015-08-12,15,-73.8827064783681,40.6738338043734,DSNY,BROOKLYN
2015-12-23,2016-02-08,10,-73.9663600953022,40.6907113872767,HPD,BROOKLYN
2015-09-21,2015-09-23,16,-73.7768537380982,40.6677978642575,DEP,QUEENS
2015-03-28,NA,10,-73.9729560355014,40.644636549255,DPR,BROOKLYN
2015-08-31,2015-09-10,7,-73.9051421680339,40.8653934345378,HPD,BRONX
2015-10-16,NA,9,-73.990518982584,40.7229339519382,DPR,MANHATTAN
2015-09-27,2015-09-28,15,-73.8144323203606,40.7651995179625,DSNY,QUEENS
2015-12-06,2015-12-24,24,-73.7087368019629,40.7384279636871,HPD,QUEENS
2015-03-19,2015-03-19,14,-73.9370150162928,40.7898093122804,DOT,MANHATTAN
2015-04-15,2015-04-17,16,-73.9371122280617,40.7595349009784,DCA,QUEENS
2015-02-23,2015-02-23,0,-73.8611909404776,40.6706835542692,DEP,BROOKLYN
2015-11-03,2015-11-16,21,-73.983252526389,40.7108150074999,DEP,MANHATTAN
2015-06-23,2015-06-24,17,-73.9464158430712,40.5782141950574,NYPD,BROOKLYN
2015-03-23,2015-04-01,5,-73.8885612676137,40.8484712416961,DOE,BRONX
2015-11-10,2015-11-10,9,-73.9328687323138,40.797459280453,DSNY,MANHATTAN
2015-12-25,2015-12-25,0,-73.9255122570964,40.8679115462069,NYPD,MANHATTAN
2015-04-13,2015-04-15,24,-73.9582975305572,40.7305270219585,DEP,BROOKLYN
2015-12-02,2015-12-07,15,-73.8857783096925,40.8546633204745,HPD,BRONX
2015-12-25,2015-12-25,6,-73.9358965840517,40.6986747487766,NYPD,BROOKLYN
2015-07-31,2015-08-10,24,-73.8776558265425,40.6659674967462,HPD,BROOKLYN
2015-08-21,2015-08-21,8,-74.0794362565592,40.5914840726443,NYPD,STATEN ISLAND
2015-11-08,2015-12-31,15,-73.9496841853097,40.8223762085243,HPD,MANHATTAN
2015-01-13,2015-01-15,0,-73.8975242030086,40.8843362868781,HPD,BRONX
2015-02-06,2015-02-06,2,-73.9539765456767,40.6551814668163,NYPD,BROOKLYN
2015-07-10,2015-10-21,15,-73.992427256662,40.7246550563548,TLC,MANHATTAN
2015-05-10,2015-05-10,21,-73.932523474093,40.8458951181312,NYPD,MANHATTAN
2015-06-01,2015-06-01,14,-73.7506032498347,40.5976582508578,NYPD,QUEENS
2015-12-10,2015-12-16,17,-73.8349369661853,40.7171700437863,DSNY,QUEENS
2015-07-22,2015-07-24,11,-73.9517838660724,40.7818237732214,DEP,MANHATTAN
2015-12-16,2015-12-17,22,-73.9016022576663,40.8534537640884,NYPD,BRONX
2015-10-08,2016-05-13,15,-73.9243369810249,40.8617489345911,HPD,MANHATTAN
2015-12-30,2015-12-30,16,-73.9981744838369,40.7237906922821,NYPD,MANHATTAN
2015-04-27,NA,23,-73.9767276292742,40.7824655437926,TLC,MANHATTAN
2015-09-14,2015-09-11,10,-73.7563082329622,40.5993310992341,DOT,QUEENS
2015-05-04,2015-05-08,21,-73.9269180842538,40.7401756620561,DEP,QUEENS
2015-10-27,2015-10-28,7,-73.8265097239268,40.6909862685143,HPD,QUEENS
2015-04-22,2015-04-23,23,-73.9992675858156,40.7277102173977,NYPD,MANHATTAN
2015-02-19,2015-02-20,11,-74.0151827716492,40.650773318328,DSNY,BROOKLYN
2015-10-19,2015-10-23,17,-73.9738022623183,40.7929717513394,HPD,MANHATTAN
2015-10-07,2015-10-16,13,-73.9565109862683,40.6262990694989,HPD,BROOKLYN
2015-12-23,2015-12-24,15,-73.9224990353968,40.8660623806915,DSNY,MANHATTAN
2015-04-11,2015-04-11,0,-73.9294119986464,40.855650681087,NYPD,MANHATTAN
2015-10-30,2015-10-30,11,-73.9372621609538,40.6616704608393,DOT,BROOKLYN
2015-05-11,2015-05-15,17,-73.791962929951,40.7192276041332,DOT,QUEENS
2015-09-15,2015-09-16,11,-73.75977220446,40.6674505570779,DOB,QUEENS
2015-07-24,2015-07-27,18,-73.9821961243684,40.7361023032488,DSNY,MANHATTAN
2015-07-18,2015-07-29,19,-73.9985951589108,40.6205020534778,DOT,BROOKLYN
2015-10-27,2015-10-30,17,-73.967851536639,40.7684487794907,DEP,MANHATTAN
2015-08-07,2015-09-02,11,-73.9438679211004,40.6800748575094,DOT,BROOKLYN
2015-10-26,2015-11-05,16,-73.9742208527298,40.7938556487548,HPD,MANHATTAN
2015-07-20,2015-07-21,8,-73.9150741372505,40.8480930801864,DEP,BRONX
2015-12-02,2015-12-18,24,-73.8913774012183,40.6600607790628,HPD,BROOKLYN
2015-11-14,2015-11-17,8,-73.8375451129007,40.6831276147337,DSNY,QUEENS
2015-02-03,2015-02-18,8,-73.9405704736456,40.5853725104096,DPR,BROOKLYN
2015-07-04,2015-07-04,13,-73.8891232991398,40.6370600705178,NYPD,BROOKLYN
2015-10-04,2015-10-04,13,-73.9622331882825,40.7064458565643,NYPD,BROOKLYN
2015-10-08,2015-10-26,24,-73.9294764745669,40.6687008195374,HPD,BROOKLYN
2015-10-27,2015-10-29,6,-73.9591386302563,40.6415939924945,HPD,BROOKLYN
2015-06-12,2015-06-13,8,-73.8954583334044,40.7538010475212,DSNY,QUEENS
2015-03-04,2015-03-06,13,-73.9533649102255,40.6382129639512,DEP,BROOKLYN
2015-08-16,2015-08-16,7,-73.8885086067881,40.8518554136427,NYPD,BRONX
2015-03-29,2015-03-30,17,-74.0909022038793,40.5715428099601,NYPD,STATEN ISLAND
2015-04-09,2015-04-15,22,-74.0979471172685,40.5940828357101,DEP,STATEN ISLAND
2015-09-24,2015-09-24,15,-74.008053646311,40.7334876477193,DOB,MANHATTAN
2015-01-26,2015-01-26,18,-73.9412070349413,40.6106881144625,NYPD,BROOKLYN
2015-02-02,2015-02-02,13,-73.9101150885703,40.8507516873826,DHS,BRONX
2015-07-27,2015-08-03,16,-74.1789182600774,40.5636935846447,DEP,STATEN ISLAND
2015-09-07,2015-09-08,23,-73.9706671869647,40.7936599233483,NYPD,MANHATTAN
2015-08-07,2015-08-11,11,-73.7784196581524,40.7346306611879,DSNY,QUEENS
2015-12-25,2015-12-30,1,-73.9406538093093,40.8157049917637,HPD,MANHATTAN
2015-07-11,2015-07-12,22,-73.8283613298786,40.6889085054728,NYPD,QUEENS
2015-08-26,2015-08-27,21,-73.8203614009211,40.830234398023,NYPD,BRONX
2015-12-23,2015-12-24,6,-73.9055790757506,40.8581477847766,HPD,BRONX
2015-10-22,2015-10-22,16,-73.9848793598251,40.774155840364,DEP,MANHATTAN
2015-03-04,2015-03-04,6,-73.8462373639402,40.6896940816325,DSNY,QUEENS
2015-06-05,2015-06-05,2,-73.9898070286502,40.7310309229039,NYPD,MANHATTAN
2015-10-30,2015-11-02,3,-74.0050743310099,40.7480789153015,DEP,MANHATTAN
2015-04-15,2015-04-16,23,-73.9251610284351,40.6981028466204,NYPD,BROOKLYN
2015-08-08,2015-08-08,8,-74.0291943722171,40.6262047755792,NYPD,BROOKLYN
2015-10-17,2015-10-21,18,-73.8804817341659,40.875243200694,HPD,BRONX
2015-02-15,2015-02-17,15,-73.9385020252511,40.6656263572861,DSNY,BROOKLYN
2015-05-20,2015-05-21,11,-73.8335038770484,40.8460746562214,DOT,BRONX
2015-09-03,2015-09-04,21,-73.8976037887704,40.8279683932831,NYPD,BRONX
2015-01-23,2015-01-23,14,-73.8937394239274,40.6615643807921,DEP,BROOKLYN
2015-08-18,2015-08-18,10,-73.9303670107013,40.6443771066523,DOT,BROOKLYN
2015-02-24,2015-02-24,13,-73.7904481974143,40.8556301791265,DSNY,BRONX
2015-11-17,2015-11-18,22,-73.8608899106498,40.7285950886799,NYPD,QUEENS
2015-10-23,2015-10-24,21,-73.9832212981847,40.7775563403305,HPD,MANHATTAN
2015-10-25,2015-10-25,19,-73.9649091353292,40.6179413047736,NYPD,BROOKLYN
2015-05-28,2015-08-21,14,-73.9311660391741,40.7605525464869,DOB,QUEENS
2015-03-04,2015-03-04,16,-73.8635947098184,40.8631423148399,NYPD,BRONX
2015-09-12,2015-09-19,7,-74.0158422592963,40.7114546652738,DEP,MANHATTAN
2015-05-05,2015-05-07,14,-73.9728223123614,40.7517675065541,DEP,MANHATTAN
2015-09-09,2015-09-09,10,-73.9217702089445,40.7664422580872,DEP,QUEENS
2015-01-17,2015-01-17,6,-73.9107579519202,40.6921995599037,DSNY,BROOKLYN
2015-09-11,2015-09-11,14,-73.9002634996322,40.6590505131177,NYPD,BROOKLYN
2015-12-07,2015-12-07,21,-73.93229506482,40.5909014515297,DEP,BROOKLYN
2015-09-02,NA,14,-73.7780120761632,40.6685137496084,DOHMH,QUEENS
2015-06-14,2015-06-14,1,-73.9644625917838,40.7124603425792,DEP,BROOKLYN
2015-02-26,2015-02-28,16,-73.9982514907553,40.6763611331237,DSNY,BROOKLYN
2015-06-01,2015-06-02,22,-73.8249922720269,40.6728739254947,NYPD,QUEENS
2015-11-26,2015-12-08,23,-73.9547497995754,40.6575587541995,HPD,BROOKLYN
2015-08-27,2015-08-28,10,-73.9525114248589,40.7438999627006,DEP,QUEENS
2015-03-23,2015-03-23,15,-73.9071029953095,40.7506079057307,NYPD,QUEENS
2015-08-11,2015-09-10,20,-73.7887312656359,40.5904197603123,HPD,QUEENS
2015-09-22,2015-09-22,16,-74.1169593609523,40.6333513229501,DOT,STATEN ISLAND
2015-06-07,2015-06-07,5,-73.9919982807519,40.7217346048856,NYPD,MANHATTAN
2015-11-02,2015-11-15,8,-73.8895421258188,40.8237285988223,HPD,BRONX
2015-03-25,2015-03-25,19,-73.9020387109697,40.8295449680321,NYPD,BRONX
2015-04-01,2015-04-01,21,-73.7998126206935,40.7060940773276,NYPD,QUEENS
2015-12-11,2015-12-12,23,-73.9475471129362,40.7649939296325,NYPD,MANHATTAN
2015-12-16,2015-12-22,21,-73.9382352405813,40.6228542252348,HPD,BROOKLYN
2015-10-25,2015-11-12,16,-73.8190268296958,40.8226980523728,DOT,BRONX
2015-10-20,2015-11-05,11,-73.8898202221651,40.8434386561478,HPD,BRONX
2015-07-29,2015-07-30,23,-74.2495792079737,40.5135263956386,NYPD,STATEN ISLAND
2015-12-15,2015-12-31,16,-73.8429225089352,40.6870710896242,DCA,QUEENS
2015-08-02,2015-08-02,1,-73.867861835877,40.6861088212295,NYPD,BROOKLYN
2015-04-02,2015-04-02,16,-73.7954986331945,40.7155861426624,TLC,QUEENS
2015-06-23,2015-06-23,21,-73.8835082736363,40.6606047801465,NYPD,BROOKLYN
2015-11-05,2015-11-07,24,-73.9118355261413,40.8753894349329,HPD,MANHATTAN
2015-08-18,2016-09-05,16,-73.9939036781954,40.5971876120827,DPR,BROOKLYN
2015-09-14,2015-09-16,17,-73.9703126318469,40.6330858358498,DOT,BROOKLYN
2015-09-26,2015-09-26,22,-73.9883107437322,40.6014059331769,NYPD,BROOKLYN
2015-08-17,2015-08-20,7,-73.905141345279,40.848228064713,HPD,BRONX
2015-10-19,2016-01-17,6,-73.973119843716,40.7568151644673,DEP,MANHATTAN
2015-10-06,2015-10-08,9,-73.9788745391332,40.7874668617493,DEP,MANHATTAN
2015-11-03,2015-11-03,16,-73.8864046458411,40.6614887518243,NYPD,BROOKLYN
2015-03-21,2015-03-21,13,-73.8597084020983,40.6762701257881,NYPD,QUEENS
2015-09-05,2015-09-06,22,-73.9531588777524,40.6391461077025,NYPD,BROOKLYN
2015-04-13,2015-04-13,20,-73.738187012026,40.7620926364387,NYPD,QUEENS
2015-05-29,2015-06-05,10,-73.9163748807326,40.762214308539,DOT,QUEENS
2015-08-26,2015-08-26,7,-73.8515054383625,40.7269996421877,DSNY,QUEENS
2015-11-27,2015-11-27,14,-73.9030077714544,40.8563670846841,HPD,BRONX
2015-10-19,2015-10-21,11,-73.8237954419645,40.756098907093,HPD,QUEENS
2015-08-28,2015-08-28,10,-73.8445814843441,40.8385366657206,DOT,BRONX
2015-08-03,NA,19,-73.9704971946023,40.6475344369171,DPR,BROOKLYN
2015-03-11,2015-03-11,24,-73.8989672195312,40.7177216295679,DEP,QUEENS
2015-07-30,2015-08-03,19,-73.9867758997433,40.7143534642117,DSNY,MANHATTAN
2015-10-20,2015-10-23,20,-73.9216128732805,40.8663801669865,HPD,MANHATTAN
2015-12-05,2015-12-05,19,-73.9357012502092,40.6170201516528,DEP,BROOKLYN
2015-09-18,2015-09-26,18,-73.919836881662,40.8670376741513,HPD,MANHATTAN
2015-10-02,2015-11-23,24,-74.0058016674867,40.7286432906349,TLC,MANHATTAN
2015-01-07,2015-01-07,18,-73.9190969970961,40.7411557995916,NYPD,QUEENS
2015-11-06,2015-11-06,10,-73.9880773298728,40.6380461361352,NYPD,BROOKLYN
2015-10-17,2015-10-17,0,-73.8779697468002,40.7524855818407,NYPD,QUEENS
2015-06-21,2015-06-22,16,-73.9494690350092,40.6632053129344,NYPD,BROOKLYN
2015-10-26,2015-11-02,17,-73.8958280872322,40.6789215248759,HPD,BROOKLYN
2015-06-20,2015-06-20,9,-73.8520022584239,40.6689977846121,DSNY,QUEENS
2015-11-04,2015-11-20,11,-73.8644349483071,40.8659593676996,HPD,BRONX
2015-09-06,2015-09-06,17,-73.9591321784384,40.8050909454141,NYPD,MANHATTAN
2015-01-18,2015-01-20,8,-73.9440972449839,40.6989727141724,DSNY,BROOKLYN
2015-04-05,2015-04-05,0,-73.9725598624598,40.6967048625459,NYPD,BROOKLYN
2015-10-12,2015-10-25,10,-73.9966739668245,40.7177274864371,HPD,MANHATTAN
2015-09-01,2015-09-29,8,-73.7828566711534,40.7327973776147,DOT,QUEENS
2015-09-02,2017-01-12,24,-74.0254456259099,40.6299276011127,DOB,BROOKLYN
2015-05-05,2015-08-09,24,-74.0232578079068,40.616720130344,DPR,BROOKLYN
2015-03-22,2015-03-22,9,-73.9202277681437,40.7009266437456,NYPD,BROOKLYN
2015-11-01,2017-04-17,13,-73.9598063247715,40.5799735893598,DOB,BROOKLYN
2015-11-08,2015-11-09,21,-73.9801522174886,40.6686191668192,DSNY,BROOKLYN
2015-07-23,2015-08-07,19,-73.922764471543,40.8647643166392,HPD,MANHATTAN
2015-05-23,2015-05-23,11,-73.9765719175434,40.732409602442,NYPD,MANHATTAN
2015-12-01,2015-12-01,15,-74.0077546932021,40.6140460482755,DOB,BROOKLYN
2015-06-09,2015-08-03,19,-73.9577939793125,40.7736001550393,TLC,MANHATTAN
2015-06-08,2015-06-16,9,-73.9503742939689,40.5994964133064,DOT,BROOKLYN
2015-06-01,2015-06-01,11,-73.9339813772304,40.7425980539765,DEP,QUEENS
2015-10-11,2015-10-11,14,-73.9406042163302,40.6243458953214,NYPD,BROOKLYN
2015-02-21,2016-07-09,14,-73.9185389299953,40.6751767581045,DEP,BROOKLYN
2015-10-22,2017-03-22,16,-74.0031637564754,40.7189242062563,DOB,MANHATTAN
2015-03-31,2015-04-16,24,-73.7910844164186,40.7578091032688,DCA,QUEENS
2015-06-21,2015-06-21,17,-73.8192554833147,40.6946174198019,NYPD,QUEENS
2015-01-17,2015-01-24,8,-74.0032122178284,40.7513781691264,DEP,MANHATTAN
2015-10-05,2015-10-02,11,-73.7098928756809,40.7389496427216,DOT,QUEENS
2015-06-17,2015-07-03,10,-73.9794428299875,40.6427961410894,DCA,BROOKLYN
2015-05-07,2015-05-08,22,-73.9143752781296,40.8546908338318,NYPD,BRONX
2015-06-25,2015-06-25,23,-74.0966696060016,40.6418570571193,NYPD,STATEN ISLAND
2015-04-25,2015-04-27,11,-73.9524734170066,40.6049402333834,DEP,BROOKLYN
2015-09-18,2015-09-18,14,-73.9156650846242,40.8324294537778,NYPD,BRONX
2015-05-04,2015-05-29,0,-73.9049668599664,40.8742202330087,HPD,BRONX
2015-08-31,2015-09-15,13,-73.8962142360246,40.692577120414,HPD,QUEENS
2015-08-21,2015-08-21,9,-73.7339620124808,40.7380663047933,NYPD,QUEENS
2015-07-18,2015-07-21,8,-74.2127023814843,40.518272353468,DSNY,STATEN ISLAND
2015-06-07,2015-06-09,10,-73.7622071877468,40.7033436335018,DSNY,QUEENS
2015-12-15,2015-12-15,10,-73.8920723186632,40.660500598264,NYPD,BROOKLYN
2015-05-17,2015-05-18,10,-74.0315877709708,40.6366947252556,DSNY,BROOKLYN
2015-07-26,2015-08-21,22,-73.9454810396187,40.8281629043586,HPD,MANHATTAN
2015-07-19,2015-07-19,20,-73.9423477805626,40.8453542499529,NYPD,MANHATTAN
2015-08-06,2015-08-06,10,-73.976899081214,40.7878617241735,NYPD,MANHATTAN
2015-09-22,2015-09-23,18,-73.9331837253854,40.6635483382565,DOT,BROOKLYN
2015-04-18,2015-04-18,2,-73.9783410509884,40.7289872390372,NYPD,MANHATTAN
2015-09-20,2015-11-09,7,-73.9498558836854,40.7863133356279,DEP,MANHATTAN
2015-07-06,2015-07-06,11,-73.8293353862959,40.761981011375,NYPD,QUEENS
2015-05-27,2015-05-27,24,-73.9480468346023,40.5871520207645,NYPD,BROOKLYN
2015-02-24,2015-02-24,2,-73.9776404766752,40.6125454777549,NYPD,BROOKLYN
2015-04-28,2015-04-28,1,-73.9646311503252,40.6803109294408,NYPD,BROOKLYN
2015-03-03,2015-03-09,24,-73.8384712101351,40.8917315618081,DOE,BRONX
2015-08-18,2015-08-18,20,-73.9446494320472,40.8331386742423,NYPD,MANHATTAN
2015-07-17,2015-09-02,8,-73.9006959657146,40.6953972090959,DSNY,QUEENS
2015-07-31,2015-08-01,23,-73.834448314324,40.6829804725353,NYPD,QUEENS
2015-11-08,2015-11-09,22,-73.9159812994384,40.853874093032,NYPD,BRONX
2015-09-23,2015-09-24,21,-73.8725985956941,40.764079068492,DOT,QUEENS
2015-10-27,2015-10-28,13,-73.9830846023422,40.6191997862,DSNY,BROOKLYN
